kind,cutoff,class,support,predicted,true_positive,precision,recall,coverage_all,none_fp_count,none_fp,total_coverage_all,total_correct_positive_recall,total_none_fp
per_class,0.66,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6076388888888888,0.943217665615142,0.1891891891891892
per_class,0.67,supersedes,106,119,92,0.773109243697479,0.8679245283018868,0.2065972222222222,27,0.10424710424710425,0.6041666666666666,0.9400630914826499,0.18532818532818532
per_class,0.67,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.6041666666666666,0.9400630914826499,0.18532818532818532
per_class,0.67,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.6041666666666666,0.9400630914826499,0.18532818532818532
per_class,0.67,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6041666666666666,0.9400630914826499,0.18532818532818532
per_class,0.68,supersedes,106,118,91,0.7711864406779662,0.8584905660377359,0.2048611111111111,27,0.10424710424710425,0.6024305555555556,0.9369085173501577,0.18532818532818532
per_class,0.68,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.6024305555555556,0.9369085173501577,0.18532818532818532
per_class,0.68,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.6024305555555556,0.9369085173501577,0.18532818532818532
per_class,0.68,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6024305555555556,0.9369085173501577,0.18532818532818532
per_class,0.69,supersedes,106,117,91,0.7777777777777778,0.8584905660377359,0.203125,26,0.10038610038610038,0.6006944444444444,0.9369085173501577,0.18146718146718147
per_class,0.69,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.6006944444444444,0.9369085173501577,0.18146718146718147
per_class,0.69,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.6006944444444444,0.9369085173501577,0.18146718146718147
per_class,0.69,reinstates,69,73,68,0.9315068493150684,0.9855072463768116,0.1267361111111111,5,0.019305019305019305,0.6006944444444444,0.9369085173501577,0.18146718146718147
per_class,0.7,supersedes,106,114,90,0.7894736842105263,0.8490566037735849,0.19791666666666666,24,0.09266409266409266,0.5920138888888888,0.9337539432176656,0.16602316602316602
per_class,0.7,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.5920138888888888,0.9337539432176656,0.16602316602316602
per_class,0.7,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5920138888888888,0.9337539432176656,0.16602316602316602
per_class,0.7,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5920138888888888,0.9337539432176656,0.16602316602316602
per_class,0.71,supersedes,106,112,89,0.7946428571428571,0.839622641509434,0.19444444444444445,23,0.0888030888030888,0.5885416666666666,0.9305993690851735,0.16216216216216217
per_class,0.71,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.5885416666666666,0.9305993690851735,0.16216216216216217
per_class,0.71,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5885416666666666,0.9305993690851735,0.16216216216216217
per_class,0.71,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5885416666666666,0.9305993690851735,0.16216216216216217
per_class,0.72,supersedes,106,112,89,0.7946428571428571,0.839622641509434,0.19444444444444445,23,0.0888030888030888,0.5885416666666666,0.9305993690851735,0.16216216216216217
per_class,0.72,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.5885416666666666,0.9305993690851735,0.16216216216216217
per_class,0.72,completes,70,75,68,0.9066666666666666,0.9714285714285714,0.13020833333333334,7,0.02702702702702703,0.5885416666666666,0.9305993690851735,0.16216216216216217
per_class,0.72,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5885416666666666,0.9305993690851735,0.16216216216216217
per_class,0.73,supersedes,106,111,88,0.7927927927927928,0.8301886792452831,0.19270833333333334,23,0.0888030888030888,0.5868055555555556,0.9274447949526814,0.16216216216216217
per_class,0.73,cancels,72,81,70,0.8641975308641975,0.9722222222222222,0.140625,9,0.03474903474903475,0.5868055555555556,0.9274447949526814,0.16216216216216217
